TRBDMJB12903CD5CD0,Clubhoppn,Para One,1_0_0
TRBDNGV128EF3431B5,Watching You,Ayọ,1_0_0
TRBDNCA128F424C38D,Red Clay,Freddie Hubbard,1_0_0
TRBDNBD128F426F56D,Hounds of Love,The Futureheads,1_0_1
TRBDOYB128F92C2932,Young Man Nihilist,Entombed,0_0_1
TRBDOOK128F92D0038,Lisztomania,Phoenix,2_0_0
TRBDOAQ12903D07A69,Les Djinns,Djuma Soundsystem,1_0_0
TRBDOFA128F427C09D,Anytime You Need A Friend,Mariah Carey,0_2_0
TRBDPPT128F934B78A,Sun Hits The Sky,Supergrass,4_0_0
TRBDPHB128F92C919B,One Piece At A Time,Johnny Cash,1_0_0
TRBDQNL128F423ECD8,Pin Your Wings,Copeland,0_1_0
TRBDQHC128F427CA11,Solea,Anoushka Shankar,0_2_0
TRBDQDR128E07925BC,Lamb Of God,Marilyn Manson,0_0_2
TRBDQLT128F932C6FE,Flight Over Venice 1,Jesper Kyd,0_1_0
TRBDRJX128F427F035,Turning Round,The Fiery Furnaces,0_0_1
TRBDRCA128F427A3C7,All The Tired Horses,Bob Dylan,0_1_0
TRBDRCR128F425014E,The Drop,Peter Gabriel,0_0_3
TRBDRIT128F42929A1,Get A Hold,A Tribe Called Quest,0_1_0
TRBDSFP128E07937B9,Hunger Strike,Temple Of The Dog,0_1_1
TRBDSCX128F92D0D71,Under the Moon of Love,Showaddywaddy,1_0_0
TRBDTZV128E07844BB,Holy Roman,The Get Up Kids,0_0_1
TRBDTUA128F42598BB,King For A Day,Jamiroquai,0_0_1
TRBDTIH128C7196C2C,Pink Moon,Nick Drake,0_3_1
TRBDTHG128F932CB9C,Breakeven,The Script,0_2_2
TRBDUXD128F148328A,Velvet,Fergie,0_1_0
TRBDUEZ12903CA9258,Steamboat Stomp,Jelly Roll Morton,1_2_0
TRBDUIU128F42727EB,Somewhere Out There,Our Lady Peace,0_1_0
TRBDUPB12903CE6C36,The Way I Loved You,Selena Gomez & The Scene,0_0_1
TRBDVAK128F427F05A,Het regent zonnestralen,Acda en De Munnik,1_0_0
TRBDVNF128F932DFFB,The Group Who Couldn't Say,Grandaddy,1_0_0
TRBDVJF128E078894B,Soot and Stars,The Smashing Pumpkins,0_0_1
TRBDWFR128F145EAC4,Can I Stay,Ray LaMontagne,1_1_0
TRBDWFL128F92F901D,Either/Or,Elliott Smith,0_0_1
TRBDWEP12903CEB8C6,Bohemian Crapsody,Sickboy,2_0_0
TRBDWDQ128F1455787,Here Without You,3 Doors Down,0_0_3
TRBDXIM128F427ABDA,Heaven Can Wait,Michael Jackson,0_1_0
TRBDXDO128F14A1CD1,The big stall,Theodore Shapiro,0_1_0
TRBDXRW128E0783819,The Trawlerman's Song,Mark Knopfler,0_1_1
TRBDYEF128F423DC43,You Never Cry Like A Lover (LP Version),Eagles,0_1_0
TRBDYLA128E0784069,Wake Me Up,Girls Aloud,1_0_0
TRBDYDG128F92F28D8,Stepping Stone,Duffy,0_1_1
TRBDYYV12903CB0077,Psychic City,YACHT,1_0_0
TRBDZGF128C71965F4,Standing in Your Shadow,Puressence,0_0_1
TRBDZKL128F9344CA1,The Deadball Era,Eux Autres,1_0_0
TRBDZUI128F92FECE0,Sunsets,Powderfinger,1_0_0
TRBEAGP128F146A5C2,Thomas,A Perfect Circle,0_0_1
TRBEAMO128F425B75F,Cruz,Christina Aguilera,0_1_1
TRBEACI128F42950F4,Sweet Jane,Cowboy Junkies,0_1_1
TRBEAFC128F425A955,Sweet Dreams (Are Made Of This),Eurythmics,0_0_1
TRBEAPG12903CBA477,In The Wilderness,Mercury Rev,1_0_0
TRBEAWP128F422B4D1,Happy Mother's Day,Casiotone for the Painfully Alone,1_0_0
TRBEBWG128F93214A4,Outside,Mariah Carey,0_1_1
TRBEBYV128F14A0B65,Marrakech,ATB,0_2_0
TRBEBEZ128E0792F08,Let Him Fly,Patty Griffin,0_0_1
TRBECHO128F42667BD,Little Rock,Collin Raye,0_0_2
TRBECBM128F426AA34,She's All I Ever Had,Ricky Martin,0_0_1
TRBECNW128F426BE82,Touch My Body,Mariah Carey,1_1_0
TRBECIB128F423EB13,Manna,Tanya Donelly,0_2_0
TRBEDRS128E078667C,Motorcycle Mama (Live) (Album Version),Neil Young,0_1_0
TRBEEKJ128F42BAAEE,Rette Mich,Tokio Hotel,0_0_1
TRBEEQB128F424C671,The Hustle (Original Mix),Van McCoy,3_1_0
TRBEEEO128F146B9F1,Driving With The Brakes On,Del Amitri,0_1_1
TRBEEDK128F424D995,Thriller,Fall Out Boy,2_0_0
TRBEFCW128F1459CE1,I'm Not Gonna Do Anything Without You,Mark Wills,0_0_1
TRBEFQY128F932EE3F,Meeting Daisy,Alexandre Desplat,0_1_0
TRBEFJE128F932139E,Sophie,Eleanor McEvoy,0_0_1
TRBEFRO128F42520FC,My Best,Vanessa Carlton,1_1_0
TRBEFFA128F930D6EA,I Like The Way,Bodyrockers,2_1_0
TRBEGHL128F92F76E8,Would?,Alice in Chains,0_0_1
TRBEGGR128F931E6AC,Paper Smile,Paul Weller,0_1_0
TRBEGID128F146EDB6,Wishful Thinking,Wilco,0_1_1
TRBEHPN128F9326954,Oh!,Sleater-Kinney,1_0_0
TRBEHHW128F9335965,A Rose for Emily,The Zombies,0_0_4
TRBEIEJ12903D0532B,We Are Okay,Joshua Radin,1_0_0
TRBEIZM128F145BA2D,The Sadman,Slowdive,0_1_0
TRBEISL128F931B107,Same Old Innocence,Architecture in Helsinki,1_0_1
TRBEISD128F14765F0,Midnight Blue,Enya,0_1_0
TRBEIVK128F9350952,Running Away Into You,John Frusciante,0_0_1
TRBEIKK128F14628D6,Run,Lighthouse Family,0_1_0
TRBEJIZ128F14654C9,Atom Bomb (Atomix 1),Fluke,1_0_0
TRBEJBC128F9324523,Songbird,Denison Witmer,0_1_0
TRBEJUI12903CAF175,Bouncing Molecules,Thomas Lemmer,0_1_0
TRBEJBE128F4298F19,Travelling Light,Tindersticks,0_1_3
TRBEKKB12903CFAED5,African Herbsman,Bob Marley,0_0_1
TRBEKRE128EF342D69,Kingston,Field Music,1_0_0
TRBEKMX128F92D7B75,Sweet Child O' Mine,Guns N' Roses,1_0_0
TRBEKYS128F4242DD3,Wish I Didn't Know Now,Toby Keith,0_0_1
TRBELUD128F92CFCF5,Magic,Robin Thicke,0_1_0
TRBELAZ128F422B87F,Girls,Ayo,0_3_0
TRBEMRG128E0786BB8,Cup Of Coffee,Garbage,0_0_3
TRBEMOM128F933A303,Life in the Rain,Quantic,0_1_0
TRBENDL128F92F8578,Hurt You So Bad,Crazy Town,0_0_1
TRBENQY12903CB1133,Nightshopping,dEUS,1_0_0
TRBENRH128F429FE75,Let Me Love You,Mario,0_2_1
TRBEOCF128F426BFDC,Splendido Sundance,Al Di Meola,0_1_0
TRBEOAG128E0796558,Moog Island,Morcheeba,0_1_0
TRBEPRT128E0791FBE,Driving In the Dark,Saves The Day,0_0_1
TRBEPGC128F428191D,Man Is the Baby,Antony and the Johnsons,0_0_5
TRBEPOB128F934EC72,Witches On The Heath,Buckethead,0_1_0
TRBEPEY128F92CEFAB,Please Don't Leave Me,Pretty Maids,0_0_1
TRBEQXA12903D0EDA9,Mamma,Kultiration,1_0_0
TRBEQFT128F146BD6D,Moonlight Serenade,Klaus Badelt,0_1_0
TRBERRB128F932D534,Mortal City,Dar Williams,0_0_1
TRBERKL128F92FACFF,Like an Angel,Khadja Nin,1_3_0
TRBERXS128F426EFE9,A Hard Rain's A-Gonna Fall,Bob Dylan,0_0_1
TRBESBZ12903CA0A95,Les Fleurs,Minnie Riperton,1_0_0
TRBESFS128F1488415,One Of These Days,Room Eleven,1_2_0
TRBEUKA128F422AC8B,Disappoint,Assemblage 23,1_0_1
TRBEVCZ128E0781059,Where I Belong,Sia,1_1_1
TRBEWDT128F148463D,At The Feet Of Ré (Iain Gore Mix - Album Version),Larrikin Love,1_0_0
TRBEXHF128F4266092,Shifter,Timo Maas,1_0_0
TRBEXEL128F427FC2E,All I Need,Amerie,0_1_0
TRBEXBB12903CA529F,The Beautiful Letdown,Switchfoot,1_0_0
TRBEXUF128F92DF175,Love Like This,Natasha Bedingfield,1_1_0
TRBEYET128E078275A,All She Wants Is,Duran Duran,0_1_0
TRBEYZJ128F4299499,Sarà Un Uomo,Luca Carboni,2_0_0
TRBEZOK128F93165AF,Bring It Back,Kris Allen,0_0_2
TRBEZCL128F932D6D1,One Fine Day,The Offspring,1_0_0
TRBEZBA12903CD2DBA,Warped Bass,Richard Grey,1_0_0
TRBEZRB128F149216D,Cats In The Cradle,Ugly Kid Joe,1_0_1
TRBEZWU128F932D1F6,Leaving Las Vegas,Sheryl Crow,1_0_0
TRBFAES12903CE2660,Breakaway,Kelly Clarkson,1_1_0
TRBFBSO128F92EA29C,I Wanna Thank Ya,Angie Stone,1_0_0
TRBFBZW128F4241849,Peace Beneath the City,Iron & Wine,0_1_0
TRBFBQO12903CE7ACD,Raw Power,The Stooges,1_0_0
TRBFBJF128F425A989,Amazing,Westlife,0_0_1
TRBFBFJ128F145418C,Night Scented Stock,Kate Bush,0_1_0
TRBFCTM128F932B189,Let It Flow (For "Dr. J") (LP Version),Grover Washington Jr.,1_0_0
TRBFCYH128EF351B69,Into You,The Cinematic Orchestra,0_2_0
TRBFCHU128F92E1B69,Don't Be Cruel,Elvis Presley,2_0_0
TRBFCYT128F931B3C8,Flying Wonders,Homelife,0_1_0
TRBFCSV128F92EF7B9,4 Words (To Choke Upon),Bullet For My Valentine,2_0_0
TRBFDOG128F149968A,Aiii Shot the DJ,Scooter,1_0_0
TRBFDSO128F42475C5,Cye,Smolik,0_2_0
TRBFDBZ128F427EDCD,Sunny Road,Emilíana Torrini,0_1_0
TRBFESF12903CD889B,Chambermaid Swing,Parov Stelar,1_0_0
TRBFESY128F427CA12,Beloved,Anoushka Shankar,0_2_0
TRBFEPS128F4238696,Apologize,OneRepublic,0_0_1
TRBFEXJ128F147C6B8,Rhythm of the Rain (LP Version),Cascades,0_1_0
TRBFEAW128F422F679,Buzzin' Fly,Tim Buckley,1_1_0
TRBFELB128F426BFF2,I'll Be Your Baby Tonight,Bob Dylan,1_1_0
TRBFFOV128F933F0A5,In the Silence of the Morning Sunrise,Agitation Free,0_1_0
TRBFFBV128F426BCFE,City durmiendo,Cheb Balowski,1_0_0
TRBFGKM128EF356763,Those Were The Days,Lady Sovereign,1_1_0
TRBFGKA12903CA3170,Hey Now Now,The Cloud Room,1_0_0
TRBFGWQ128E0781EC3,Mirrorball,Everything But The Girl,0_1_0
TRBFGFJ128EF3554EE,By Piccadilly Station I Sat Down And Wept,Tracey Thorn,0_1_1
TRBFHEB128F1494DF9,All Imperfect Things,Michael Nyman,1_0_0
TRBFHIZ128F931A0EC,All Is Full Of Love,Björk,0_4_1
TRBFIAK128E07823AA,Your Revolution Is A Joke,Funeral for a Friend,0_0_1
TRBFIEK128F92D7F90,Light Through the Veins,Jon Hopkins,2_1_0
TRBFJPO128F4295BE3,Estoy Aquí,Shakira,1_0_1
TRBFJNG128F932FF57,Govinda,Kula Shaker,0_2_0
TRBFJBJ128F92F9589,You Don't Know Her Name,Maps,1_0_0
TRBFJMF12903CE102F,Direct Me To A Remedy,All Good Funk Alliance,1_0_0
TRBFJGB128F42612B1,American Girl,Brooke Valentine,1_0_0
TRBFKGZ128F933212C,Sleigh Ride,Leroy Anderson,1_0_0
TRBFKYB128E079347E,Gas Panic!,Oasis,0_1_0
TRBFKOV128F426DDF1,Birds and the Bees,The Bird And The Bee,0_2_0
TRBFKLE128F428A1F5,The Letter,Shooter Jennings,0_0_1
TRBFKHT128F427215E,I Want You,Sophie B. Hawkins,0_0_2
TRBFLFI128F427F374,Stop The World,Riddlin' Kids,1_0_0
TRBFLIP128E07897B4,Things I Don't Understand,Coldplay,1_2_1
TRBFMAS128E078F352,Marvel Hill,The Cardigans,0_0_1
TRBFMTO128F9322AE7,Start Me Up,The Rolling Stones,1_0_0
TRBFMVQ128F9322030,I Think I Like It,Fake Blood,1_0_0
TRBFNZT128F429201E,Kuolema Tekee Taiteilijan,Nightwish,0_1_4
TRBFNVA12903CE42D7,Options,Pedro the Lion,1_0_1
TRBFODE128F427261B,Butterfly,Donavon Frankenreiter,0_3_0
TRBFORF128F4285282,In Power We Entrust the Love Advocated,Dead Can Dance,0_0_1
TRBFOWA12903CAED3C,Rozinkhes,Les Yeux Noirs,0_0_1
TRBFPPE128F42ACEB3,Drop The Pressure,Mylo,1_0_0
TRBFQTB12903CEB5F8,Do You Dream Of Me?,Tiamat,0_1_1
TRBFQGO128F427C0D3,Midnight and You,Love Unlimited Orchestra,0_0_1
TRBFQVH128F42619C1,Fading,Rodney P,0_1_0
TRBFQYQ128F428FFB5,After Party,Ozomatli,0_1_0
TRBFRFR128E0781C86,Automatic,Less Than Jake,1_0_0
TRBFRNR128F931A906,You've Got to Hide Your Love Away,The Beatles,0_0_2
TRBFRXP128F1472848,The Tide Is High,Blondie,1_0_0
TRBFSUW12903CD5257,The Wind Cries Mary,The Jimi Hendrix Experience,0_0_1
TRBFSLE128F427FB6F,Feel The Rush,Shaggy,1_0_0
TRBFSKB128F145C5B1,Forever,VHS or Beta,1_0_0
TRBFTYH128F93471E0,D.A.R.L.I.N.G.,Beach House,0_1_1
TRBFTHL128C7196B42,My Dearest Darling,Etta James,1_0_0
TRBFUUV12903CF1AD1,Silently Losing The Plot,Skeewiff,1_0_0
TRBFUMI128F42B5731,Stephanie Says,The Velvet Underground,0_0_4
TRBFURI128F1455498,Under The Weather,KT Tunstall,0_2_1
TRBFVKN128F425A150,Forever Autumn,Jeff Wayne,0_0_1
TRBFVZX128F424BE98,Might As Well,The Raspberries,1_0_0
TRBFVZI128F147FCAF,Please Come Out Tonight,Phil Collins,0_0_1
TRBFVWP128F92F896C,Please don't go,Dobenbeck feat. Joanna,0_1_0
TRBFVVP128F425A56F,Atombomb,Håkan Hellström,0_1_1
TRBFVLU128F42BBAAB,Over The Rainbow,Il Divo,0_1_0
TRBFXVN128E078CF62,Bro. Bill  (LP Version),Cactus,1_0_0
TRBFXWP128F92F3673,Kiss the Girl,Samuel E. Wright,1_0_0
TRBFYNY128F92F8755,Your Love Is My Drug,Ke$ha,1_0_0
TRBFYSE128E0783EA5,Lil' Ghetto Boy,Dr. Dre,0_0_1
TRBGAPZ128F4250EAC,Ice,Camel,0_0_1
TRBGASN128F427BF8F,I'm Glad,Jennifer Lopez,1_0_0
TRBGAUX128F42B8801,Black Sand,Jenny Lewis,0_1_0
TRBGAEH12903CB788F,Absolute Space,Koop,0_1_0
TRBGABI12903CDF3E1,Walking On Sunshine,Katrina and the Waves,1_0_0
TRBGBUY128F422B413,Attic Room,Casiotone for the Painfully Alone,1_0_0
TRBGBQR128F148663C,Lost thrills,Love Is All,1_0_0
TRBGBVD128F92EDAC1,Round Eye Blues,Marah,1_0_0
TRBGCIG128E0799AEA,Walking In The Rain,Grace Jones,0_0_1
TRBGCQP128F92E36CB,I'd Rather Be With You,Joshua Radin,1_1_1
TRBGCCP128E078B4E3,A Better Place,VAST,0_0_1
TRBGCLC128F9338E32,Change of Seasons,Sweet Thing,3_0_0
TRBGDLB128F42456F5,Still in Love,Cat Power,1_1_1
TRBGEIM128F1497D08,Song of the Road,Jason Molina,0_2_0
TRBGEBI128F9348BD0,La Distancia,Panteón Rococó,1_0_0
TRBGEGG12903CDD71F,Earth Born,Kitaro,0_4_0
TRBGEUJ128F42B06B8,I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,1_0_0
TRBGFXV128F9324C87,On The Sunny Side Of The Street,Louis Armstrong,1_0_0
TRBGFXC12903D01967,Locked Away,The Gathering,0_1_0
TRBGFIY128F4283107,No Closure,Piano Magic,0_0_2
TRBGGOS128F9307FC5,The Second One,Remy Shand,0_1_0
TRBGGUT12903CB81E1,Backstabber lady,Miss Li,0_1_0
TRBGGBL128F4262CEE,Kore,Dusty Kid,1_0_0
TRBGHOY128F9345461,Saddest Song,No Use For A Name,0_0_1
TRBGHEU128F92D778F,Take Me Home,Sweet Jane,0_1_0
TRBGHDW128F426F8A1,Don't Fake This,Chevelle,0_0_1
TRBGHEP128F14AD194,I Wanna Be Loved By You,Marilyn Monroe,1_0_0
TRBGHDQ128F14A8E85,Running Hard (LP Version),Renaissance,0_0_1
TRBGHRA128F42B90E6,Explode,The Cardigans,0_0_1
TRBGISL128F148ACF4,Before I Fall To Pieces,Razorlight,2_0_0
TRBGIZH128F4252D9E,2 + 2 = 5,Radiohead,0_1_1
TRBGJES128F4261D84,Keep Singing,MercyMe,0_0_1
TRBGJDW128F4292EDB,Karma,Alicia Keys,0_0_1
TRBGJPR12903CF9A09,Cruisin',Sioen,1_2_0
TRBGJIK128F42674B4,Under the Oak,Candlemass,0_0_1
TRBGKGR128F92EE206,Telegrama,Zeca Baleiro,0_0_1
TRBGLPG12903C97E10,Moon And Moon,Bat for Lashes,0_1_4
TRBGMSR128F42482AA,Deathly,Aimee Mann,0_2_2
TRBGMVH128F9303A5D,Going Down To Liverpool,The Bangles,1_0_0
TRBGMGC128F4293B53,Evil in a Closet,In Flames,0_0_1
TRBGMIJ128F42AB59A,Paper and Glue,Emma Pollock,0_0_1
TRBGMRU128F428B46E,Talk It To Death,Sunparlour Players,1_0_0
TRBGNWJ12903CF150C,Devil Got My Woman,Skip James,1_0_1
TRBGNBG12903CE1038,Dream On,Christian Falk,1_0_0
TRBGNCZ128F148F727,Too Much,Julie Doiron,0_1_0
TRBGNJF128F423C327,Deireadh An Tuath,Enya,0_1_0
TRBGNON128F4271147,Minnen av aprilhimlen,Håkan Hellström,2_0_0
TRBGNDD128F14570D9,I Am Woman,Helen Reddy,0_1_0
TRBGNCL128F428F56F,4 In The Morning,Gwen Stefani,0_2_1
TRBGNDK128F426E7F1,Kilka Prostych Prawd,Patrycja Markowska,0_1_0
TRBGPKH128F92EC25B,Impossible Brutality,Kreator,0_0_2
TRBGPCJ12903CA1FDB,White Chords,These New Puritans,0_0_1
TRBGPJP128E078ED20,Crazy,Aerosmith,1_0_0
TRBGQMA128F9316ADD,Strung Out Again,Elliott Smith,0_0_1
TRBGQTL12903CD2A2B,The End of a Love Affair,Stina Nordenstam,0_0_1
TRBGQHZ128F424EA56,Bedshaped,Keane,0_3_1
TRBGQLE128F42851D8,The Perfect Sun,Supreme & Sunset Regime Feat. Rachael Waldon,1_0_0
TRBGRAN128F9339A1B,Creep live Version,Maximilian Hecker,0_0_1
TRBGREB128E0783E3A,C'est La Vie,Vanessa Carlton,0_1_0
TRBGRIP128F147FCA6,Everyday,Phil Collins,0_1_1
TRBGRXO128F4282115,Collide,Howie Day,0_4_1
TRBGSDM128E078E8DB,Love's Theme,Love Unlimited Orchestra,0_2_0
TRBGSFN128F9324F03,Love Letter to Japan,The Bird And The Bee,1_2_0
TRBGSUZ128F42728B7,Young Love (featuring Laura Marling) album version,Mystery Jets,0_0_1
TRBGTDT128F4237502,Killer,Seal,1_0_1
TRBGUKK128F427289D,Early Till Late,Cantoma,0_3_1
TRBGUEM12903C95573,Rostro,Murcof,0_1_0
TRBGUWT128F145BFA8,Do You Believe in Love,Huey Lewis & The News,3_0_0
TRBGUHX128F4279757,God In My Bed,K's Choice,0_1_0
TRBGVXL128F4245049,Robbing the Grave,Autopsy,0_0_1
TRBGWMN128F429DA96,On The Verge Of Something Wonderful,Darren Hayes,1_0_0
TRBGWWM12903CCE627,Mykel And Carli,Weezer,0_0_1
TRBGXQP128F4290B22,Lost,Roger Sanchez,1_0_0
TRBGXJB128F930459C,Windmills of Your Mind,Sting,1_3_0
TRBGXMN128F4284DC6,You've Got to Hide Your Love Away,The Beatles,0_0_2
TRBGYVX128F1471FBC,Hey Love,Nikka Costa,0_0_1
TRBGYKK128F425D1C0,The Day After Tomorrow,Saybia,0_0_1
TRBGZLP128F4282281,Chi Mai,Nightmares On Wax,0_1_0
TRBGZSH128F14750E4,Walking The Dog,Rufus Thomas,1_0_0
TRBGZDT128F4268555,Moonshield,In Flames,0_1_0
TRBHAAD128F9341700,Latin Flute,Deodato,0_1_0
TRBHAZW128F933B1CE,The Flavor Of The Night,Itchy Poopzkid,0_1_0
TRBHAZK128F42A65D9,Soul To Feet,Kathryn Williams,0_1_0
TRBHAMT128F9339272,20 Minutes / 40 Years,Isis,0_1_0
TRBHBWU128F934454D,December Sky (2000),Numina,0_3_0
TRBHBGQ12903CE885D,Bienvenue au pays,Jacqueline Taïeb,1_0_0
TRBHBSN128F427164E,Fake It,Seether,1_0_0
TRBHBYD128F92F84ED,Dazz,Brick,1_0_0
TRBHCAI128F9308EE5,My Time,Ocean Colour Scene,0_1_0
TRBHCWD128E0786384,Temptation,Moby,0_4_1
TRBHCKG128F932A0AD,Nothing To Worry About,Peter Bjorn And John,2_0_0
TRBHCSV12903CFCC54,1000 Miles Apart,Downhere,0_0_1
TRBHCXR128F92E7D0E,Cheer,Descendents,1_0_0
TRBHDYS128F426BEF3,Lila's Dance,Mahavishnu Orchestra,0_1_0
TRBHDSW128F42ABC12,Heaven And Hell (Part II),Vangelis,0_1_0
TRBHDPJ128E0786BAB,Medication,Garbage,0_0_2
TRBHETN128F42A0B69,Spring Haze,Tori Amos,0_0_2
TRBHEHF128F428385A,Amazing,George Michael,0_1_0
TRBHFWZ128F42A2196,Sadness,Mavado,0_0_1
TRBHFWA128F146A21B,If You Can't Say No,Lenny Kravitz,0_3_0
TRBHGCK128F933A618,Not Big,Lily Allen,1_0_0
TRBHGUA128F42ADB61,Tanto non mi cambi,Povia,0_1_0
TRBHHLT128F933BD5C,The Way We Were,Richard Clayderman,0_1_0
TRBHHLX128F426766C,Emotionally Yours,Bob Dylan,0_0_1
TRBHHUF12903CAA46B,Times Like These,Jack Johnson,0_4_0
TRBHHDJ128F427CD27,Sinkin' Soon,Norah Jones,1_0_0
TRBHHVO128F93090B0,The Happening,The Supremes,1_0_0
TRBHHHT128F4272571,Who Let In The Rain,Cyndi Lauper,0_1_2
TRBHHCN128F1460CA1,Existence,Bugge Wesseltoft,0_1_0
TRBHIHT128F92EB53C,Ordinary World,Red,0_0_1
TRBHIGT128F427A728,Cat Among The Pigeons,Bros,0_0_1
TRBHIRB128F1452ACC,No Ordinary Love (Remastered LP Version),Deftones,0_1_0
TRBHJPQ128E078ED8F,Everybody's Gonna Be Happy,Queens Of The Stone Age,1_0_0
TRBHJXD128F14628B5,If You're Not The One,Daniel Bedingfield,0_2_1
TRBHJHM128F428E81E,Pretending,HIM,0_2_1
TRBHKTK128F1489D28,Abegail Anne,Jeremy Enigk,0_0_1
TRBHKLU128E079654B,Tape Loop,Morcheeba,1_0_0
TRBHKXX128F4252D02,Everything in Its Right Place,Radiohead,0_0_1
TRBHKKK128F427E9FF,Better Life,3 Doors Down,0_1_0
TRBHLBZ128F9300586,Unwanted,Avril Lavigne,0_0_1
TRBHLVJ12903CD1994,A Taste of Honey,The Beatles,1_1_0
TRBHMTJ128E079911B,Precious,Depeche Mode,0_1_1
TRBHNID128F42B0D21,My Love Is Your Love,Whitney Houston,0_1_0
TRBHOSU128F1480936,Monday Morning,Pulp,1_0_0
TRBHOCW12903CAF16D,Mon Amour,Thomas Lemmer,0_1_0
TRBHONY128C7196D87,Think for Yourself,The Beatles,1_0_0
TRBHPHQ128F42843DC,Dracula's Wedding,OutKast,1_0_0
TRBHPOJ128F92F37BB,Open Your Eyes,Eric Roberson,1_0_0
TRBHQMK128F42ACF82,Callin' U,Outlandish,0_0_2
TRBHQRU128F93129F9,Ageispolis,Aphex Twin,0_2_0
TRBHQZM128F42A52D2,All The Things That Go To Make Heaven And Earth,The New Pornographers,1_0_0
TRBHQPF128F42725C7,Sandusky,Uncle Tupelo,1_0_0
TRBHQUM128F9309DE1,Michael a Grammar,Broadcast,1_1_0
TRBHRDQ128F42B0D06,Vanity Fair,Brightboy,1_0_0
TRBHSQC128F426570A,I'm Alright,Kenny Loggins,1_0_0
TRBHSDS128F92E142B,Tell it to My Heart,Taylor Dayne,1_0_0
TRBHTEN128F93450CB,Brown Eyes,Lady Gaga,0_1_1
TRBHUYM128E07989DB,Sæglópur,Sigur Rós,0_1_0
TRBHUQK128F14ACB31,Nature Boy,Quadro Nuevo,1_0_0
TRBHUBJ128E0782174,No Doubt About It,Hot Chocolate,0_2_0
TRBHUNB12903D080AF,Evidence,Faith No More,0_1_0
TRBHUPG128F931EDF2,The Patch,Shinichi Osawa,0_0_1
TRBHVLH128F92F2369,When Horsepower Meant What It Said,Sandi Thom,1_0_0
TRBHVFR128F1451754,Rollercoaster,Everything But The Girl,0_2_1
TRBHWNU128F42B460C,Reality,RMB,2_0_0
TRBHWDD128F42796DE,Come Feel the Sun,Tindersticks,0_0_1
TRBHXZV12903CEEEA5,Tired Hands,K.C. Accidental,0_1_0
TRBHXRO128F1474D6C,Fast Lane,Macaco,1_0_0
TRBHYLS128F42333EE,To Talk To You,PJ Harvey,0_3_3
TRBHYXM128F4245C6B,Mexico,Les Humphries Singers,1_0_0
TRBHYEH128F427F9AB,Still,Macy Gray,1_1_0
TRBHYPZ128F42639B0,Lost Without U,Robin Thicke,1_1_0
TRBHYIX128E07890EB,Blinking Lights (For Me),Eels,0_0_1
TRBHZKB128F931ADA0,Keep Warm,Jinny,1_0_0
TRBHZUL12903CB5F6F,Been Thinking About It,Newton Faulkner,1_0_1
TRBHZAA128F4271AE9,20.000 Seconds,K's Choice,0_0_1
TRBHZYO128E07862BE,Look Thru My Eyes,DMX,0_0_1
TRBIACV128F4258638,Bada Bing! Wit' A Pipe!,Four Year Strong,1_0_0
TRBIAIK12903CC660E,Swingin' School,Bobby Rydell,1_0_0
TRBIAHA128F42A4C9B,This Is Not a Love Song,Public Image Ltd.,1_0_1
TRBIAQG128F146EDC1,Heavy Metal Drummer,Wilco,4_0_0
TRBIBTE128E078E882,Start!,The Jam,1_0_0
TRBIBGN128F42ADC66,The Meantime,Phantom Planet,0_1_0
TRBICLD128F146A3F8,Heaven Is a Place on Earth (Heavenly version),Belinda Carlisle,1_0_0
TRBICVB128F9326B65,Night Falls (The Weight Of It),Strata,0_0_1
TRBICGT128E0792473,Patience,Guns N' Roses,0_2_1
TRBICHK12903CFB574,The Afterlife,YACHT,1_0_0
TRBIDWG128F9338405,Giving Everything Away For Free,Daniel Merriweather,0_0_1
TRBIELE128F92F6358,El Dios En La Pared,Los Amantes de Lola,0_0_1
TRBIEWX128F92E5A1D,Home,Westlife,0_1_0
TRBIEKF128E0795404,Time of the Season,The Zombies,1_0_0
TRBIEFN128F4273B50,Make A Plan To Love Me,Bright Eyes,0_1_2
TRBIFUV12903D07374,Lovin' You,Minnie Riperton,0_5_0
TRBIFFV128F930DE98,Ride A White Swan,T. Rex,2_0_0
TRBIFGK128F92F23A2,A Dustland Fairytale,The Killers,1_1_3
TRBIGSQ128F425DEED,The Youth,MGMT,3_1_2
TRBIGTE128F932FAC6,Private Universe,Jon Hopkins,0_1_0
TRBIGLJ12903CBAC47,Rock With You,Michael Jackson,1_0_0
TRBIGEY12903CE7C6D,Forever Young,Madness,0_1_0
TRBIHNM128F148D434,Into The Dark,Melissa Etheridge,0_0_1
TRBIILF128E0791E27,Climbing to the Moon,Eels,0_1_1
TRBIIVV128F42A4C92,Shadow Journal,Max Richter,0_0_1
TRBIIJY12903CE4755,Ten Thousand Angels,Mindy McCready,1_0_0
TRBIIFG128F93201FC,I Know You So Well...,Immanu El,1_1_0
TRBIJMU12903CF892B,The Hanged Man,Moonspell,0_0_2
TRBIJOF128F1463D71,Wonder,Lamb,1_2_0
TRBIJIA128F425F57D,The Forgotten Lands,David Arkenstone,0_1_0
TRBIKYN128F426D409,Garbage To The Showglass,Sierra Leone's Refugee All Stars,1_0_0
